product_id,product_name,category,about_product,discounted_price,actual_price,rating,rating_count,img_link,product_link,short_name
B008YW8M0G,"Bajaj DX-7 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",nonstick coated golden color sole platesuper clean finish with pleasant aestheticscool touch body with comfortable hand griplight weight and 360 degree swivel cord material  plasticthermal fuse for safetywarranty 2years on productpower 1000 watts,775.0,875.0,4.2,46647.0,https://m.media-amazon.com/images/I/31DA6bcvbfL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-DX-1000-Watt-Dry-Iron/dp/B008YW8M0G/ref=sr_1_75?qid=1672923593&s=kitchen&sr=1-75,Bajaj DX-7 1000W Dry Iron...
B097R3XH9R,"Bajaj New Shakti Neo 25L Vertical Storage Water Heater (Geyser 25 Litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank(White), 1 Yr Warranty","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",titanium armour and swirl flow technologycopper element with efficient longer life storage useful for bathroom can store heated watersuitable for 8 bar pressureunique weldfree joint in outer metal bodyit comes with titanium glass lined enamel coated mild steel tankinstallation is not provided free by the brand,6299.0,15270.0,4.1,3233.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31YrFqskR7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Shakti-Heater-Multiple-Safety/dp/B097R3XH9R/ref=sr_1_76?qid=1672923593&s=kitchen&sr=1-76,Bajaj New Shakti Neo 25L...
B08TM71L54,"PHILIPS Handheld Garment Steamer STH3000/20 - Compact & Foldable, Convenient Vertical Steaming, 1000 Watt Quick Heat Up, up to 20g/min, Kills 99.9%* Bacteria (Reno Blue), Small","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",1000w with up to 20gmin continuous steam rate safe on all ironable fabrics1000 watt steamer ready to use in only 30 seconds with 100ml detachable water tank for easy refilleasy dewrinkling continuous steam 20gmin kills 9999 of bacteria and 100 dustmites confidently refresh your clothes and remove odourscompact and foldable steamer easy to use and store no ironing board needed saves time and hassle,3190.0,4195.0,4.0,1282.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31LsgYDJNkL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PHILIPS-Handheld-Garment-STH3000-20/dp/B08TM71L54/ref=sr_1_77?qid=1672923593&s=kitchen&sr=1-77,PHILIPS Handheld Garment Steamer STH3000/20...
B0BPBXNQQT,"Room Heater Warmer Wall-Outlet 400 Watts Electric Handy Room Heater (Room Heaters Home for Bedroom, Reading Books, Work, bathrooms, Rooms, Offices, Home Offices,2022","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",fast heating  ceramic heating element creates energy efficient warmth quickly in 3 secondsoverheat protection  ptc ceramic element is selfregulating with the design of overheat protection for thermal controladjustable temperature  silent  adjustable thermostat control monitors the temperature around you for optimal heatingenergy efficient and portable  ceramic heating element for energyefficient operationcompact design  its compact enough to take anywheregreat for the camper or give it to the kids for their college dorm rooms,799.0,1989.0,4.3,70.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51ey0zzictL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wall-Outlet-Electric-Heaters-Bedroom-bathrooms/dp/B0BPBXNQQT/ref=sr_1_78?qid=1672923593&s=kitchen&sr=1-78,Room Heater Warmer Wall-Outlet 400...
B00W56GLOQ,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,performance with style indias favourite mixergrinderblender nutriblend is the perfect combination of superior performance and superb styling that adds beauty to your kitchenstainless steel blades super quality surgical stainless steel blades are able to grind everything and stay sharp despite working at high speeds they extract every ounce of immunity enhancing antioxidants pain relieving omega 3s proteins vitamins  minerals from your foodsspecialised functions the long jar 500ml comes with 4wing blade for mixingblending and the short jar 300ml with 2wing flat blade for grinding to make all kinds of chutneys shakes smoothies and masalas two useful lids  for storing and sprinkling come with the producttrademark design the attractive trademark flower design stands apart and is a symbol of health and quality its a reflection of your refined taste in the kitchen2 years warranty  after sales service reliable wonderchef warranty with the best after sales service in over 12000 pin codes across india also buy spares  accessories here,2699.0,5000.0,4.0,26164.0,https://m.media-amazon.com/images/I/41gZhEcCCQL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wonderchef-Nutri-Blend-Watts-Juicer-Grinder/dp/B00W56GLOQ/ref=sr_1_76?qid=1672923595&s=kitchen&sr=1-76,"Wonderchef Nutri-blend Mixer, Grinder &..."
B0883KDSXC,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",lightweight for everyday ironingblack weilburger nonstick soleplate glides effortlessly over the fabric180 swivel cord for easy operation18 m long cord length for better reach thermal fuse for overheat cutoff protectionindicator light for readinessisi mark for best product quality and safety of usewarranty 2 year warrantypower 1100 watts operating voltage 220  240 voltsincludes 1 unit of product  instruction manualmaterial type plasticsuitable for gifting on diwali and other special occasions,599.0,990.0,3.9,16166.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31WXnM9XIYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Armour-AR1100WB-1100-Watt-Soleplate-Purple/dp/B0883KDSXC/ref=sr_1_77?qid=1672923595&s=kitchen&sr=1-77,USHA Armor AR1100WB 1100 W...
B078V8R9BS,Butterfly EKN 1.5-Litre Electric Kettle (Silver with Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,filter type  spoutauto cut off facility dry boil protection yes360 degree swirl base power 1500 watts operating voltage 220  230 volts 5060hzconvenient gripcapacity 15 liters  cord length  1 meterwarranty 1 year on productincludes water kettle user manual and warranty card,749.0,1111.0,4.2,35693.0,https://m.media-amazon.com/images/I/41cxgOxlbYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Butterfly-EKN-1-5-Litre-Kettle-Silver/dp/B078V8R9BS/ref=sr_1_78?qid=1672923595&s=kitchen&sr=1-78,Butterfly EKN 1.5-Litre Electric Kettle...
B08GSQXLJ2,Crompton Arno Neo 15-L 5 Star Rated Storage Water Heater (Geyser) with Advanced 3 Level Safety (Grey),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",product cromptons energy efficient storage water heater with fast heatingtechnical specifications wattage 2000 w capacity 15l star rating 5 pressure 8 bar3 level safety capillary thermostat automatic thermal cutout  multifunctional valve to provide higher safety heating element  copperantirust fitted with specially designed magnesium anode which prevents corrosion due to hard water qualityquality components isi marked nickel coated special element to provide resistance against scale formation,6199.0,10400.0,4.1,14391.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Tz8DcmevL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-Arno-Neo-ASWH-3015-Star-Rated/dp/B08GSQXLJ2/ref=sr_1_79?qid=1672923595&s=kitchen&sr=1-79,Crompton Arno Neo 15-L 5...
B01M5B0TPW,Borosil Chef Delite BCH20DBB21 300-Watt Chopper (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,material plastic body plastic bowl ss bladescontents 1n motor unit 1n chopping container 1 blade set 1n rubber lid  1 user manual,1819.0,2490.0,4.4,7946.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31HSz-a5H3L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Borosil-Plastic-Chefdelite-BCH20DBB21-Technology/dp/B01M5B0TPW/ref=sr_1_80?qid=1672923595&s=kitchen&sr=1-80,Borosil Chef Delite BCH20DBB21 300-Watt...
B082KVTRW8,KENT 16055 Amaze Cool Touch Electric Kettle 1.8 L 1500 W | Plastic Outer & Stainless Steel Inside body | Auto shut off Over heating protection | Multipurpose hot water Kettle | 1 Year Warranty,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,kent amaze electric kettle amazes with its 18l capacity and 1500w powerboils water for tea coffee or instant soup within minutes  serve 56 people at a time360 swivel technology makes pouring and serving easyits inner stainless steel body ensures better heat retention and durabilitythe plastic outer body for cooltotouch exterior ensures easy handlingthe auto shutoff features turns it off in case of overheating and dryboilingsize name stander color name white,1199.0,1900.0,4.0,1765.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31lKVhGarbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Amaze-Litre-Electric-Kettle-Stainless/dp/B082KVTRW8/ref=sr_1_81?qid=1672923595&s=kitchen&sr=1-81,KENT 16055 Amaze Cool Touch...
B08CFJBZRK,Prestige IRIS Plus 750 watt mixer grinder,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,warranty 2 year warranty provided by the manufacturer from date of purchase3 stainless steel jar  15 litre wet jar with blade 1 litre dry jar with blade and 300 ml chutney jar with blade and 1 transparent juicer jar with bladepowerful 750 watt motorappealing designpower 750 watts,3249.0,6295.0,3.8,14062.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41QNSlZeKiL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-IRIS-mixer-grinder-Black/dp/B08CFJBZRK/ref=sr_1_82?qid=1672923595&s=kitchen&sr=1-82,Prestige IRIS Plus 750 watt...
B07H3WDC4X,"Simxen Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying 400 W (Blue, Pink)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,simxen egg boiler electric automatic shut offthis egg boiler takes only 10 minutes to cook the eggscolour  multicolour will be send as per available in stock material  plastic  steelyou can consistently prepare eggs the way you like without fat or oilsize name 16 x 16 x 16 cm color name white,349.0,999.0,4.0,15646.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31-RWRwJZOL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Simxen-Electric-Automatic-Steaming-Multicolour/dp/B07H3WDC4X/ref=sr_1_83?qid=1672923595&s=kitchen&sr=1-83,Simxen Egg Boiler Electric Automatic...
B09ZTZ9N3Q,"Amazon Basics 2000/1000 Watt Room Heater with Adjustable Thermostat (ISI certified, White color, Ideal for small to medium room/area)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",say goodbye to the worries about dealing with the cold weather with the amazon basics electric room heaterideal for small to mediumsize roomstwo knobs  one for heat mode 1000w or 2000w another for thermostat for temperature controlequipped with 2 heat modes 1000 watts and 2000 wattsturbo fan motor evenly distributes heat in the roomcompact and lightweight room heater can be placed anywhere in the houseplastic fireretardant body and metal grill that contains copper ensure safety while in useultra quiet in operation inbuilt thermostat for safety,1049.0,1699.0,3.1,111.0,https://m.media-amazon.com/images/I/31b0ZuxuesL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Amazon-Basics-Adjustable-Thermostat-certified/dp/B09ZTZ9N3Q/ref=sr_1_86?qid=1672923595&s=kitchen&sr=1-86,Amazon Basics 2000/1000 Watt Room...
B083P71WKK,"HealthSense Weight Machine for Kitchen, Kitchen Food Weighing Scale for Health, Fitness, Home Baking & Cooking with Hanging Design, Touch Button, Tare Function & 1 Year Warranty – Chef-Mate KS 40",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales|DigitalScales,precise measurements built with high precision sensors to quickly deliver accurate results and ensure your healthy recipe is deliciously perfect measures in grams  ml  lboz  floz with the range of 1  5000 gtare function calculate net weight of ingredients by subtracting empty bowl or the container weight touch the tare button to reset the scale back to zero and weigh ingredients by adding it in to the same containerbox contents the chefmate ks 40 kitchen scale  1 cr2032 battery  warranty card  instruction manualscale dimensions 204 x 155 x 13 cmcontact us for assistance 1 year healthsense india offsite service warranty on manufacturing defects ensures on time customer support reach out to us on our website for any queries healthsensein or via email supporthealthsensein or call us on 91 9856 9856 36,799.0,1500.0,4.3,9695.0,https://m.media-amazon.com/images/I/31vAlVllF5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HealthSense-Chef-Mate-KS-40-Weighing/dp/B083P71WKK/ref=sr_1_87?qid=1672923595&s=kitchen&sr=1-87,"HealthSense Weight Machine for Kitchen,..."
B097R4D42G,"Bajaj New Shakti Neo 10L Vertical Storage Water Heater (Geyser 10 Litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank(White), 1 Yr Warranty","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",titanium armour and swirl flow technologycopper element with efficient longer lifesuitable for 8 bar pressureunique weldfree joint in outer metal bodyit comes with titanium glass lined enamel coated mild steel tankinstallation is not provided free by the brand,4999.0,9650.0,4.2,1772.0,https://m.media-amazon.com/images/I/31IR1G0S9cL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Shakti-Heater-Multiple-Safety/dp/B097R4D42G/ref=sr_1_91?qid=1672923595&s=kitchen&sr=1-91,Bajaj New Shakti Neo 10L...
B07MKMFKPG,Bosch Pro 1000W Mixer Grinder MGM8842MIN - Black,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,uniquely designed blunt poundingblade with thick edges which replicates pounding effect on dry ingredients thus giving authentic texture and tastecompletely hands free operation with unique lidlocks and strong suction feet for added stabilitystainless steel blades for high performance wet dry and chutney grinding cable management for easy handling and storageconcealed bush for contamination free mixing and grinding30 minutes motor rating 5 min on and 2 min off maximum 6 cycleshigh grade stainless steel jars ergonomic design of jar handles for easy operationsoverload protector for safe operations and high grade stainless steel jarscountry of origin india,6999.0,10590.0,4.4,11499.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51bVSwhFA1L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Bosch-TrueMixx-Pro-Grinder-Watt-MGM8842MIN/dp/B07MKMFKPG/ref=sr_1_92?qid=1672923595&s=kitchen&sr=1-92,Bosch Pro 1000W Mixer Grinder...
B0949FPSFY,"Bulfyss Stainless Steel Digital Kitchen Weighing Scale & Food Weight Machine for Diet, Nutrition, Health, Fitness, Baking & Cooking (5Kgs, Stainless Steel, 2 Years Warranty)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,accurate weight made with 4 japaneseprecision sensors this digital kitchen scale will give you accurate weight every single time dont settle for other scales with lowquality materials we use food grade 304 stainless steel while others are made from plasticsuper smart features bulfyss new scale comes with tare and instant unit conversion for 6 units it has a featherlight build a gorgeous backlit lcd display and antifingerprint technology plus it turns off automatically after 2 minutes in case you left it on g kg lb oz ml milk mlsleek upgraded design our new thinner version is a breeze to clean and looks beautiful sitting on your kitchen counter the sleek petite build eliminates the clutter and gives you easy storage it is made with lightweight materials so you can carry it aroundtrusted by pros our food scale is used and endorsed by celebrity chefs around the world this means you get the same amazing service and quality assurance that we dedicate to them if they trust it so can you measures max 5 kg and minimum  1gshop with confidence you can have peace of mind that this product has great quality  its warranted for 2 year batteries are included for your convenience,799.0,1999.0,4.1,2162.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51o1OVswrGS._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Bulfyss-Stainless-Weighing-Nutrition-Warranty/dp/B0949FPSFY/ref=sr_1_93?qid=1672923595&s=kitchen&sr=1-93,Bulfyss Stainless Steel Digital Kitchen...
B08F47T4X5,"VR 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large, Medium, Small Plastic Snack Seal Sealing Bag Clips Vacuum Sealer (Set of 18, Multi-Color) (Multicolor)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,multipurpose can be used to seal all types of food bags and storages such as potato chips snack bags breads coffee bags and frozen food bags etcperfect for tightly sealing and storing all types of foods and snacks so that the food stays fresh and tastier for longerseal the deal  they are fast and easy to use and their grip is very strong so you can rely on these clips to keep your bags perfectly sealed with minimum effort its always good to have these sealing clippers in your kitchenpracticability convenient durable and reusable the seal clips provide more choices to meet your different needs enjoy your fresh food for long time and keep a healthier lifestylecontent  18 pieces 3 size x 6 pcs each,89.0,89.0,4.2,19621.0,https://m.media-amazon.com/images/I/51swXR+r2xL._SY300_SX300_.jpg,https://www.amazon.in/VR-Pcs-Different-Multi-Color-Multicolor/dp/B08F47T4X5/ref=sr_1_94?qid=1672923595&s=kitchen&sr=1-94,VR 18 Pcs - 3...
B01M0505SJ,Orient Electric Apex-FX 1200mm Ultra High Speed 400 RPM Ceiling Fan (Brown),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",high speed superior air delivery with highspeed airflow of 400 rpm and high air delivery of 210 cmmsuperior components 100 copper motor with double ball bearing technology for smooth operationscorrosionfree powdercoated ribbed blades assure strength and longer lifestylish and elegant metallic finish motor ring and blade trims that add to the decor of the roompackage includes 1 ceiling fan 1 warranty card and 1 instruction manualwarranty 2 years manufacturer warranty,1400.0,2485.0,4.1,19998.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21rUca9axYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Orient-Electric-Apex-FX-1200mm-Ceiling/dp/B01M0505SJ/ref=sr_1_95?qid=1672923595&s=kitchen&sr=1-95,Orient Electric Apex-FX 1200mm Ultra...
B08D6RCM3Q,"PrettyKrafts Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, (Pack of 1), Mushroom Print",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,multifunctional laundry bag  useful for homes apartments bathroom students dormitory and hostels also help you to store other stuff such as umbrellas toys shoes etc make your room look clean tidy and save spaceneeds no assembly  folds when not in use volume 75 litre package contains 1 laundry baskethigh quality  made from nonwoven fabric with strong durable stitching which is environmentally friendly durable wear and tearresistant fabric antiwrinklefree lightweightfoldable storage containers  this box is foldable for spacesaving easy to set up and convenient to carry can be folded when not in usedimension length15inch x width14inch x height215inchremovable lid  laundry box comes with the matching lid to prevent dust from settling on the stored contents while bringing a decorative look,355.0,899.0,4.1,1051.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41ZFwhFMMwL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PrettyKrafts-Laundry-Clothes-Storage-Mushroom/dp/B08D6RCM3Q/ref=sr_1_96?qid=1672923595&s=kitchen&sr=1-96,PrettyKrafts Folding Laundry Basket for...
B009P2LITG,"Bajaj Majesty RX11 2000 Watts Heat Convector Room Heater (White, ISI Approved)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",instant warmth 2000 watts heat convector room heater ensure your comfort during chilly winters rated voltage230 vpersonalized comfort customized to your heating needs with an adjustable thermostat and two heat settings 1000 w 2000 w cord type pvcpeace of mind featuring auto thermal shutoff and a thermal fuse to prevent overheatingconvenient  elegant rx10 comes with a two way installation horizontal and verticalmultitasking acts as a heater in winter and personal fan in summerreliable  safe our room heaters are dependable and they also come with a 2 year warrantyadjustable thermostat for desirable temperature,2169.0,3279.0,4.1,1716.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Di52QEVdL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-RX-11-2000-Watt-Convector/dp/B009P2LITG/ref=sr_1_98?qid=1672923595&s=kitchen&sr=1-98,Bajaj Majesty RX11 2000 Watts...
B00V9NHDI4,"Eureka Forbes Trendy Zip 1000 Watts powerful suction vacuum cleaner with resuable dust bag & 5 accessories,1 year warrantycompact,light weight & easy to use (Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",post purchase virtual demo is provided on this product a dedicated customer service executive is assigned to give live demo of the product over a video calltrendy zip is a canister vaccum cleaner for daily cleaning needs to get rid of deep embedded dirt  dustthe product has free reusable dust bagsthe product has easy to use foot operated power onoff  auto cord winder switch that automatically winds the cord to protectr the wire from damagethis vacuum cleaner has dust bag full indicator to indicate when the dust bag is full for timely dirt disposalthis vacuum cleaner has 5 accessories for various cleaning needscleans multiple surfaces can be used on tiles wooden floors rugs carpets sofas fabric upholstery and more the product has 1 year warranty on manufacturing defects,2799.0,3799.0,3.9,32931.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41FyPER4ASL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Eureka-Forbes-Trendy-Zip-1000-Watt/dp/B00V9NHDI4/ref=sr_1_99?qid=1672923595&s=kitchen&sr=1-99,Eureka Forbes Trendy Zip 1000...
B07WGPBXY9,"Pigeon by Stovekraft Quartz Electric Kettle (14299) 1.7 Litre with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,hygienic stainless steel body now you can make hot water green tea lemon water soups with pigeon quartz stainless steel electric kettle 17 litre with less efforts in minutessingle push flip glass lid the single touch locking glass lid mechanism in pigeon quartz electric kettle 17 litre ensures a quick seal to prevent steam from escaping and water to boil in no time360 degree rotational base the 360 rotational swivel power base in pigeon quartz electric kettle 17 litre allows you to plug it in any direction with desired jug handle position the base helps in ease movement to carry and serve the hot waterauto cut off this kettle has illuminated power indicator which glows when power is on and switches off when pigeon quartz electric kettle 17 litre automatically off the automatic cut off feature cuts off the power supply when the water is boiled it protects the appliance from damage making it safe and improves its lifespan of the electric kettlecool touch handle elegant heat resistant handles make you for ease movement of your pigeon quartz electric kettle 17 litre and extremely durable in usage with no hassle240 voltage power requirement and 1500 watt power consumption capacity 17 litre1 year warranty from the manufavturer,899.0,1249.0,3.9,17424.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31TLru4LT8L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Quartz-Electric-Kettle/dp/B07WGPBXY9/ref=sr_1_100?qid=1672923595&s=kitchen&sr=1-100,Pigeon by Stovekraft Quartz Electric...
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters",meant for spot heatingroom size upto 150 sq ftconvenient efficient shock proof 180 degrees rotation and isi certified3 heat settings 3 halogen rodswarranty 2 years on productpower 1200 watts operating voltage 230 voltsincludes halogen heater instruction manual customer care list and guarantee card,2499.0,5000.0,3.8,1889.0,https://m.media-amazon.com/images/I/41Y4vsQHt6L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Maharaja-Whiteline-Lava-1200-Watt-Helogen/dp/B00KRCBA6E/ref=sr_1_101?qid=1672923595&s=kitchen&sr=1-101,Maharaja Whiteline Lava Neo 1200-Watts...
B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater (Geyser),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",product cromptons 5l instant water heater with fast heating functiontechnical specifications wattage 3000w capacity 5l pressure 65 barwarranty 5 year warranty on tank 2 year warranty on element and 2 year warranty on product provided by crompton from date of purchase4 level safety steam thermostat automatic thermal cutout pressure release valve and a fusible plug to ensure complete safetyantirust rust free pp body along with a weldless tank design that enhances resistance to corrosion and ensures long life,3599.0,7299.0,4.0,10324.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31KGeL7u8hL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-Gracee-Instant-Heater-Geyser/dp/B0B3X2BY3M/ref=sr_1_102?qid=1672923595&s=kitchen&sr=1-102,Crompton Gracee 5-L Instant Water...
B00F159RIK,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",nonstick coated sole platesuper clean surface finishextra lift at the back for easy gliding on clothes extra light weightcool touch handle with comfortable grip180 degree swivel cordwarranty 2 years on productpower 600 watts operating voltage 230 volts,499.0,625.0,4.2,5355.0,https://m.media-amazon.com/images/I/416ICdLhYGL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-DX-600-Watts-Light-Weight/dp/B00F159RIK/ref=sr_1_100?qid=1672923596&s=kitchen&sr=1-100,Bajaj DX-2 600W Dry Iron...
B08MV82R99,Bajaj Waterproof 1500 Watts Immersion Rod Heater,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",power 1500 wattswarranty 2 year warranty on productwater proof sealed terminals for safety and longer lifeplastic handle to prevent from shock  rustincludes 1 unit immersion rod instruction manual warranty card,653.0,1020.0,4.1,3366.0,https://m.media-amazon.com/images/I/31XMh-zc1IL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Waterproof-Watts-Immersion-Heater/dp/B08MV82R99/ref=sr_1_101?qid=1672923596&s=kitchen&sr=1-101,Bajaj Waterproof 1500 Watts Immersion...
B09VKWGZD7,"AGARO Supreme High Pressure Washer, 1800 Watts, 120 Bars, 6.5L/Min Flow Rate, 8 Meters Outlet Hose, Portable, for Car,Bike and Home Cleaning Purpose, Black and Orange","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|PressureWashers,Steam&WindowCleaners",includes 3 meters inlet pipe 8 meters outlet hose spray gun extension rod1 inlet filter 1 inlet connector1 tap connector 1 bucket water filter foam spray bottle1800 watts high pressure washer removes stubborn dirt oil junk sticky dust with 120 bars high pressure quickly and easily voltage 230v905 kgs weight 65 litresmin of water flow allows cleaning of large surface in lesser time8 meters outlet hose comes with 250 ml foam bottle which allows you to easily apply foam directly through the machineautomatically shuts off pump when trigger is not engaged to save energy and prolong pump life1 year warranty,4789.0,8990.0,4.3,1017.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/416t5HILjUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Supreme-Pressure-Portable-Cleaning-Purpose/dp/B09VKWGZD7/ref=sr_1_102?qid=1672923596&s=kitchen&sr=1-102,"AGARO Supreme High Pressure Washer,..."
